,raw_path,output_path,height,length,label
4845,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2854.flac,./processed_data\161\161_003_2854.npy,201,382,161
4846,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2861.flac,./processed_data\161\161_003_2861.npy,201,783,161
4847,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2890.flac,./processed_data\161\161_003_2890.npy,201,575,161
4848,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2928.flac,./processed_data\161\161_003_2928.npy,201,747,161
4849,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2932.flac,./processed_data\161\161_003_2932.npy,201,919,161
4850,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2934.flac,./processed_data\161\161_003_2934.npy,201,799,161
4851,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\161\161_003_2967.flac,./processed_data\161\161_003_2967.npy,201,619,161
4852,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0084.flac,./processed_data\162\162_003_0084.npy,201,521,162
4853,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0099.flac,./processed_data\162\162_003_0099.npy,201,735,162
4854,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0160.flac,./processed_data\162\162_003_0160.npy,201,875,162
4855,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0200.flac,./processed_data\162\162_003_0200.npy,201,535,162
4856,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0224.flac,./processed_data\162\162_003_0224.npy,201,805,162
4857,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0225.flac,./processed_data\162\162_003_0225.npy,201,781,162
4858,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0230.flac,./processed_data\162\162_003_0230.npy,201,800,162
4859,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0234.flac,./processed_data\162\162_003_0234.npy,201,616,162
4860,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0238.flac,./processed_data\162\162_003_0238.npy,201,554,162
4861,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0266.flac,./processed_data\162\162_003_0266.npy,201,515,162
4862,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0361.flac,./processed_data\162\162_003_0361.npy,201,670,162
4863,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0369.flac,./processed_data\162\162_003_0369.npy,201,477,162
4864,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0536.flac,./processed_data\162\162_003_0536.npy,201,581,162
4865,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0564.flac,./processed_data\162\162_003_0564.npy,201,885,162
4866,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0594.flac,./processed_data\162\162_003_0594.npy,201,900,162
4867,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0609.flac,./processed_data\162\162_003_0609.npy,201,621,162
4868,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0639.flac,./processed_data\162\162_003_0639.npy,201,1011,162
4869,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0711.flac,./processed_data\162\162_003_0711.npy,201,620,162
4870,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0725.flac,./processed_data\162\162_003_0725.npy,201,490,162
4871,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0733.flac,./processed_data\162\162_003_0733.npy,201,449,162
4872,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0736.flac,./processed_data\162\162_003_0736.npy,201,655,162
4873,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0774.flac,./processed_data\162\162_003_0774.npy,201,831,162
4874,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0802.flac,./processed_data\162\162_003_0802.npy,201,531,162
4875,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0805.flac,./processed_data\162\162_003_0805.npy,201,504,162
4876,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0809.flac,./processed_data\162\162_003_0809.npy,201,424,162
4877,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0885.flac,./processed_data\162\162_003_0885.npy,201,891,162
4878,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_0946.flac,./processed_data\162\162_003_0946.npy,201,432,162
4879,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1079.flac,./processed_data\162\162_003_1079.npy,201,618,162
4880,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1090.flac,./processed_data\162\162_003_1090.npy,201,840,162
4881,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1133.flac,./processed_data\162\162_003_1133.npy,201,705,162
4882,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1198.flac,./processed_data\162\162_003_1198.npy,201,726,162
4883,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1233.flac,./processed_data\162\162_003_1233.npy,201,938,162
4884,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1239.flac,./processed_data\162\162_003_1239.npy,201,815,162
4885,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1262.flac,./processed_data\162\162_003_1262.npy,201,598,162
4886,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1266.flac,./processed_data\162\162_003_1266.npy,201,416,162
4887,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1299.flac,./processed_data\162\162_003_1299.npy,201,395,162
4888,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1481.flac,./processed_data\162\162_003_1481.npy,201,803,162
4889,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1517.flac,./processed_data\162\162_003_1517.npy,201,536,162
4890,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1523.flac,./processed_data\162\162_003_1523.npy,201,637,162
4891,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1525.flac,./processed_data\162\162_003_1525.npy,201,885,162
4892,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1535.flac,./processed_data\162\162_003_1535.npy,201,858,162
4893,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1679.flac,./processed_data\162\162_003_1679.npy,201,496,162
4894,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1767.flac,./processed_data\162\162_003_1767.npy,201,524,162
4895,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1770.flac,./processed_data\162\162_003_1770.npy,201,710,162
4896,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1950.flac,./processed_data\162\162_003_1950.npy,201,616,162
4897,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_1969.flac,./processed_data\162\162_003_1969.npy,201,878,162
4898,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2088.flac,./processed_data\162\162_003_2088.npy,201,725,162
4899,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2137.flac,./processed_data\162\162_003_2137.npy,201,738,162
4900,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2157.flac,./processed_data\162\162_003_2157.npy,201,410,162
4901,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2253.flac,./processed_data\162\162_003_2253.npy,201,615,162
4902,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2463.flac,./processed_data\162\162_003_2463.npy,201,651,162
4903,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2482.flac,./processed_data\162\162_003_2482.npy,201,398,162
4904,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2534.flac,./processed_data\162\162_003_2534.npy,201,944,162
4905,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2559.flac,./processed_data\162\162_003_2559.npy,201,871,162
4906,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2611.flac,./processed_data\162\162_003_2611.npy,201,466,162
4907,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2612.flac,./processed_data\162\162_003_2612.npy,201,839,162
4908,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2675.flac,./processed_data\162\162_003_2675.npy,201,1052,162
4909,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2677.flac,./processed_data\162\162_003_2677.npy,201,736,162
4910,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2678.flac,./processed_data\162\162_003_2678.npy,201,652,162
4911,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2688.flac,./processed_data\162\162_003_2688.npy,201,767,162
4912,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2762.flac,./processed_data\162\162_003_2762.npy,201,755,162
4913,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2772.flac,./processed_data\162\162_003_2772.npy,201,634,162
4914,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\162\162_003_2966.flac,./processed_data\162\162_003_2966.npy,201,517,162
4915,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0007.flac,./processed_data\163\163_003_0007.npy,201,732,163
4916,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0008.flac,./processed_data\163\163_003_0008.npy,201,612,163
4917,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0018.flac,./processed_data\163\163_003_0018.npy,201,399,163
4918,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0019.flac,./processed_data\163\163_003_0019.npy,201,723,163
4919,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0027.flac,./processed_data\163\163_003_0027.npy,201,787,163
4920,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0032.flac,./processed_data\163\163_003_0032.npy,201,589,163
4921,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0041.flac,./processed_data\163\163_003_0041.npy,201,535,163
4922,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0055.flac,./processed_data\163\163_003_0055.npy,201,758,163
4923,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0086.flac,./processed_data\163\163_003_0086.npy,201,454,163
4924,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0108.flac,./processed_data\163\163_003_0108.npy,201,544,163
4925,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0117.flac,./processed_data\163\163_003_0117.npy,201,823,163
4926,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0142.flac,./processed_data\163\163_003_0142.npy,201,600,163
4927,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0165.flac,./processed_data\163\163_003_0165.npy,201,760,163
4928,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0177.flac,./processed_data\163\163_003_0177.npy,201,574,163
4929,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0187.flac,./processed_data\163\163_003_0187.npy,201,452,163
4930,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0226.flac,./processed_data\163\163_003_0226.npy,201,606,163
4931,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0277.flac,./processed_data\163\163_003_0277.npy,201,823,163
4932,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0415.flac,./processed_data\163\163_003_0415.npy,201,473,163
4933,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0456.flac,./processed_data\163\163_003_0456.npy,201,487,163
4934,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0503.flac,./processed_data\163\163_003_0503.npy,201,659,163
4935,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0539.flac,./processed_data\163\163_003_0539.npy,201,434,163
4936,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0601.flac,./processed_data\163\163_003_0601.npy,201,556,163
4937,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0602.flac,./processed_data\163\163_003_0602.npy,201,392,163
4938,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0617.flac,./processed_data\163\163_003_0617.npy,201,626,163
4939,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0620.flac,./processed_data\163\163_003_0620.npy,201,412,163
4940,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0646.flac,./processed_data\163\163_003_0646.npy,201,584,163
4941,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0689.flac,./processed_data\163\163_003_0689.npy,201,726,163
4942,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0715.flac,./processed_data\163\163_003_0715.npy,201,456,163
4943,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0747.flac,./processed_data\163\163_003_0747.npy,201,560,163
4944,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0773.flac,./processed_data\163\163_003_0773.npy,201,727,163
4945,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0809.flac,./processed_data\163\163_003_0809.npy,201,368,163
4946,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0830.flac,./processed_data\163\163_003_0830.npy,201,533,163
4947,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0832.flac,./processed_data\163\163_003_0832.npy,201,519,163
4948,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0868.flac,./processed_data\163\163_003_0868.npy,201,475,163
4949,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0931.flac,./processed_data\163\163_003_0931.npy,201,660,163
4950,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0934.flac,./processed_data\163\163_003_0934.npy,201,363,163
4951,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_0941.flac,./processed_data\163\163_003_0941.npy,201,849,163
4952,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1008.flac,./processed_data\163\163_003_1008.npy,201,681,163
4953,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1060.flac,./processed_data\163\163_003_1060.npy,201,343,163
4954,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1067.flac,./processed_data\163\163_003_1067.npy,201,683,163
4955,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1084.flac,./processed_data\163\163_003_1084.npy,201,912,163
4956,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1112.flac,./processed_data\163\163_003_1112.npy,201,578,163
4957,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1119.flac,./processed_data\163\163_003_1119.npy,201,661,163
4958,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1122.flac,./processed_data\163\163_003_1122.npy,201,430,163
4959,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1126.flac,./processed_data\163\163_003_1126.npy,201,636,163
4960,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1128.flac,./processed_data\163\163_003_1128.npy,201,488,163
4961,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1159.flac,./processed_data\163\163_003_1159.npy,201,723,163
4962,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1165.flac,./processed_data\163\163_003_1165.npy,201,735,163
4963,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1208.flac,./processed_data\163\163_003_1208.npy,201,633,163
4964,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1246.flac,./processed_data\163\163_003_1246.npy,201,377,163
4965,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1252.flac,./processed_data\163\163_003_1252.npy,201,389,163
4966,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1275.flac,./processed_data\163\163_003_1275.npy,201,563,163
4967,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1280.flac,./processed_data\163\163_003_1280.npy,201,390,163
4968,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1286.flac,./processed_data\163\163_003_1286.npy,201,512,163
4969,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1300.flac,./processed_data\163\163_003_1300.npy,201,504,163
4970,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1310.flac,./processed_data\163\163_003_1310.npy,201,409,163
4971,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1356.flac,./processed_data\163\163_003_1356.npy,201,787,163
4972,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1407.flac,./processed_data\163\163_003_1407.npy,201,827,163
4973,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1410.flac,./processed_data\163\163_003_1410.npy,201,823,163
4974,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1424.flac,./processed_data\163\163_003_1424.npy,201,559,163
4975,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1438.flac,./processed_data\163\163_003_1438.npy,201,668,163
4976,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1447.flac,./processed_data\163\163_003_1447.npy,201,437,163
4977,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1460.flac,./processed_data\163\163_003_1460.npy,201,665,163
4978,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1474.flac,./processed_data\163\163_003_1474.npy,201,932,163
4979,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1490.flac,./processed_data\163\163_003_1490.npy,201,559,163
4980,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1543.flac,./processed_data\163\163_003_1543.npy,201,620,163
4981,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1556.flac,./processed_data\163\163_003_1556.npy,201,675,163
4982,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1633.flac,./processed_data\163\163_003_1633.npy,201,374,163
4983,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1703.flac,./processed_data\163\163_003_1703.npy,201,525,163
4984,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1739.flac,./processed_data\163\163_003_1739.npy,201,482,163
4985,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1763.flac,./processed_data\163\163_003_1763.npy,201,405,163
4986,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1825.flac,./processed_data\163\163_003_1825.npy,201,864,163
4987,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1830.flac,./processed_data\163\163_003_1830.npy,201,456,163
4988,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1831.flac,./processed_data\163\163_003_1831.npy,201,522,163
4989,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1863.flac,./processed_data\163\163_003_1863.npy,201,473,163
4990,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1874.flac,./processed_data\163\163_003_1874.npy,201,520,163
4991,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1883.flac,./processed_data\163\163_003_1883.npy,201,904,163
4992,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1908.flac,./processed_data\163\163_003_1908.npy,201,551,163
4993,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1912.flac,./processed_data\163\163_003_1912.npy,201,505,163
4994,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1937.flac,./processed_data\163\163_003_1937.npy,201,416,163
4995,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1956.flac,./processed_data\163\163_003_1956.npy,201,410,163
4996,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_1979.flac,./processed_data\163\163_003_1979.npy,201,850,163
4997,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2059.flac,./processed_data\163\163_003_2059.npy,201,667,163
4998,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2060.flac,./processed_data\163\163_003_2060.npy,201,420,163
4999,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2064.flac,./processed_data\163\163_003_2064.npy,201,433,163
5000,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2091.flac,./processed_data\163\163_003_2091.npy,201,709,163
5001,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2096.flac,./processed_data\163\163_003_2096.npy,201,610,163
5002,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2142.flac,./processed_data\163\163_003_2142.npy,201,531,163
5003,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2158.flac,./processed_data\163\163_003_2158.npy,201,628,163
5004,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2170.flac,./processed_data\163\163_003_2170.npy,201,479,163
5005,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2176.flac,./processed_data\163\163_003_2176.npy,201,428,163
5006,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2191.flac,./processed_data\163\163_003_2191.npy,201,826,163
5007,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2253.flac,./processed_data\163\163_003_2253.npy,201,571,163
5008,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2258.flac,./processed_data\163\163_003_2258.npy,201,643,163
5009,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2294.flac,./processed_data\163\163_003_2294.npy,201,621,163
5010,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2301.flac,./processed_data\163\163_003_2301.npy,201,550,163
5011,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2346.flac,./processed_data\163\163_003_2346.npy,201,570,163
5012,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2349.flac,./processed_data\163\163_003_2349.npy,201,656,163
5013,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2370.flac,./processed_data\163\163_003_2370.npy,201,743,163
5014,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2376.flac,./processed_data\163\163_003_2376.npy,201,451,163
5015,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2399.flac,./processed_data\163\163_003_2399.npy,201,622,163
5016,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2435.flac,./processed_data\163\163_003_2435.npy,201,767,163
5017,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2440.flac,./processed_data\163\163_003_2440.npy,201,592,163
5018,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2449.flac,./processed_data\163\163_003_2449.npy,201,562,163
5019,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2450.flac,./processed_data\163\163_003_2450.npy,201,367,163
5020,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2490.flac,./processed_data\163\163_003_2490.npy,201,395,163
5021,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2497.flac,./processed_data\163\163_003_2497.npy,201,630,163
5022,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2516.flac,./processed_data\163\163_003_2516.npy,201,620,163
5023,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2523.flac,./processed_data\163\163_003_2523.npy,201,464,163
5024,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2565.flac,./processed_data\163\163_003_2565.npy,201,490,163
5025,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2569.flac,./processed_data\163\163_003_2569.npy,201,513,163
5026,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2588.flac,./processed_data\163\163_003_2588.npy,201,871,163
5027,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\163\163_003_2601.flac,./processed_data\163\163_003_2601.npy,201,592,163
